country	source	carrier	mcc	mnc	apn	type	protocol	roaming_protocol	user	password	authtype	mmsc	mmsproxy	mmsport	proxy	port	carrier_id	mvno_type	mvno_match_data	carrier_enabled	user_visible	user_editable	network_type_bitmask	bearer_bitmask
IN	AOSP	bsnlmms	404	81	bsnlmms	mms	IPV4V6	IPV4V6				http://bsnlmmsc.in:8514	10.210.10.11	8080			1549							
IN	AOSP	bsnlnet	404	81	bsnlnet	default,ia,supl	IPV4V6	IPV4V6									1549							
IN	AOSP	IDEA GPRS	404	82	imis	default,ia,supl	IPV4V6	IPV4V6							10.4.42.15	8080	802							
IN	LineageOS	IDEA Internet	404	82	internet	default,supl																		
IN	AOSP	IDEA MMS	404	82	mmsc	mms	IPV4V6	IPV4V6				http://10.4.42.21:8002/	10.4.42.15	8080			802							
IN	LineageOS	IDEA MMS	404	82	mmsc	mms						http://10.4.42.21:8002	10.4.42.15	8080										
IN	LineageOS	IDEA Mobile	404	82	mobile	default,supl																		
IN	LineageOS	IDEA Wap	404	82	imis	default,supl									10.4.42.15	8080								
IN	AOSP	Idea_Internet	404	82	internet	default,ia,supl	IPV4V6	IPV4V6									802							
IN	LineageOS	NetConnect	404	83	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	404	83	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	404	83	mms	mms	IPV4V6	IPV4V6				http://10.239.221.47/mms/	10.239.221.7	8080			1559							
IN	LineageOS	Reliance MMS	404	83	rcommms	mms						http://mms.rcom.co.in/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	Reliance Net	404	83	smartnet	default,ia,supl	IPV4V6	IPV4V6									1559							
IN	AOSP	Reliance WAP	404	83	smartwap	default,ia,supl	IPV4V6	IPV4V6			1				10.239.221.7	8080	1559							
IN	LineageOS	Vodafone	404	84	portalnmms	default,supl,mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401	10.10.1.100	9401								
IN	LineageOS	Vodafone IN	404	84	www	default,supl																		
IN	LineageOS	Vodafone IN MMS	404	84	portalnmms	mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401										
IN	AOSP	Vodafone live	404	84	portalnmms	default,ia,supl	IPV4V6	IPV4V6							10.10.1.100	9401	2378							
IN	AOSP	Vodafone_MMS	404	84	portalnmms	mms	IPV4V6	IPV4V6				http://mms1.live.vodafone.in/mms/	10.10.1.100	9401			2378							
IN	AOSP	Vodafonemobileconnect	404	84	www	default,ia,supl	IPV4V6	IPV4V6									2378							
IN	LineageOS	NetConnect	404	85	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	404	85	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	404	85	mms	mms	IPV4V6	IPV4V6				http://10.239.221.47/mms/	10.239.221.7	8080			1543							
IN	LineageOS	Reliance MMS	404	85	rcommms	mms						http://mms.rcom.co.in/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	Reliance Net	404	85	smartnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	AOSP	Reliance WAP	404	85	smartwap	default,ia,supl	IPV4V6	IPV4V6			1				10.239.221.7	8080	1543							
IN	LineageOS	Vodafone	404	86	portalnmms	default,supl,mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401	10.10.1.100	9401								
IN	LineageOS	Vodafone IN	404	86	www	default,supl																		
IN	LineageOS	Vodafone IN MMS	404	86	portalnmms	mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401										
IN	AOSP	Vodafone live	404	86	portalnmms	default,ia,supl	IPV4V6	IPV4V6							10.10.1.100	9401	2378							
IN	AOSP	Vodafone_MMS	404	86	portalnmms	mms	IPV4V6	IPV4V6				http://mms1.live.vodafone.in/mms/	10.10.1.100	9401			2378							
IN	AOSP	Vodafonemobileconnect	404	86	www	default,ia,supl	IPV4V6	IPV4V6									2378							
IN	AOSP	IDEA GPRS	404	87	imis	default,ia,supl	IPV4V6	IPV4V6							10.4.42.15	8080	802							
IN	LineageOS	IDEA Internet	404	87	internet	default,supl																		
IN	AOSP	IDEA MMS	404	87	mmsc	mms	IPV4V6	IPV4V6				http://10.4.42.21:8002/	10.4.42.15	8080			802							
IN	LineageOS	IDEA MMS	404	87	mmsc	mms						http://10.4.42.21:8002	10.4.42.15	8080										
IN	LineageOS	IDEA Mobile	404	87	mobile	default,supl																		
IN	LineageOS	IDEA Wap	404	87	imis	default,supl									10.4.42.15	8080								
IN	AOSP	Idea_Internet	404	87	internet	default,ia,supl	IPV4V6	IPV4V6									802							
IN	LineageOS	Vodafone	404	88	portalnmms	default,supl,mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401	10.10.1.100	9401								
IN	LineageOS	Vodafone IN	404	88	www	default,supl																		
IN	LineageOS	Vodafone IN MMS	404	88	portalnmms	mms						http://mms1.live.vodafone.in/mms/	10.10.1.100	9401										
IN	AOSP	Vodafone live	404	88	portalnmms	default,ia,supl	IPV4V6	IPV4V6							10.10.1.100	9401	2378							
IN	AOSP	Vodafone_MMS	404	88	portalnmms	mms	IPV4V6	IPV4V6				http://mms1.live.vodafone.in/mms/	10.10.1.100	9401			2378							
IN	AOSP	Vodafonemobileconnect	404	88	www	default,ia,supl	IPV4V6	IPV4V6									2378							
IN	AOSP	IDEA GPRS	404	89	imis	default,ia,supl	IPV4V6	IPV4V6							10.4.42.15	8080	802							
IN	LineageOS	IDEA Internet	404	89	internet	default,supl																		
IN	AOSP	IDEA MMS	404	89	mmsc	mms	IPV4V6	IPV4V6				http://10.4.42.21:8002/	10.4.42.15	8080			802							
IN	LineageOS	IDEA MMS	404	89	mmsc	mms						http://10.4.42.21:8002	10.4.42.15	8080										
IN	LineageOS	IDEA Mobile	404	89	mobile	default,supl																		
IN	LineageOS	IDEA Wap	404	89	imis	default,supl									10.4.42.15	8080								
IN	AOSP	Idea_Internet	404	89	internet	default,ia,supl	IPV4V6	IPV4V6									802							
IN	LineageOS	Airtel GPRS	404	90	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	90	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	90	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	90	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	90	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	90	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	90	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Aircel	404	91	aircelgprs	default,supl																		
IN	LineageOS	Aircel GPRS	404	91	aircelwap	default,supl									172.17.83.69	8080								
IN	LineageOS	Aircel MMS	404	91	aircelmms	mms						http://172.17.83.67//servlets/mms	172.17.83.69	8080	172.17.83.69	8080								
IN	AOSP	Aircel-GPRS-Postpaid	404	91	aircelwebpost	default,ia,supl	IPV4V6	IPV4V6									1551							
IN	AOSP	Aircel-GPRS-Prepaid	404	91	aircelweb	default,ia,supl	IPV4V6	IPV4V6									1551							
IN	AOSP	Aircel-MMS	404	91	aircelmms	mms	IPV4V6	IPV4V6				http://10.50.1.166/servlets/mms	172.17.83.69	8080			1551							
IN	AOSP	Pocket Internet-Postpaid	404	91	aircelwappost	default,ia,supl	IPV4V6	IPV4V6							172.17.83.69	8080	1551							
IN	AOSP	Pocket Internet-Prepaid	404	91	aircelwap	default,ia,supl	IPV4V6	IPV4V6							172.17.83.69	8080	1551							
IN	LineageOS	Airtel GPRS	404	92	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	92	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	92	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	92	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	92	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	92	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	92	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Airtel GPRS	404	93	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	93	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	93	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	93	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	93	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	93	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	93	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Airtel GPRS	404	94	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	94	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	94	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	94	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	94	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	94	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	94	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Airtel GPRS	404	95	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	95	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	95	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	95	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	95	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	95	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	95	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Airtel GPRS	404	96	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	96	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	96	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	96	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	96	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	96	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	96	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	AOSP	Airtel IMS	404	97	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	97	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	97	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	97	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	97	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	97	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	LineageOS	Airtel GPRS	404	98	airtelgprs.com	default,supl																		
IN	AOSP	Airtel IMS	404	98	ims	ims	IPV4V6	IPV4V6									1961							
IN	AOSP	AIRTEL LIVE	404	98	airtelfun.com	default,ia,supl	IPV4V6	IPV4V6							100.1.200.99	8080	1961							
IN	LineageOS	Airtel Live	404	98	airtelfun.com	default,supl									100.1.200.99	8080								
IN	AOSP	Airtel MMS	404	98	airtelmms.com	mms	IPV4V6	IPV4V6			1	http://100.1.201.171:10021/mmsc	100.1.201.172	8799			1961							
IN	LineageOS	Airtel MMS	404	98	airtelmms.com	mms						http://100.1.201.171:10021/mmsc	100.1.201.172	8799										
IN	AOSP	Mobile Office	404	98	airtelgprs.com	default,ia,supl	IPV4V6	IPV4V6									1961							
IN	AOSP	Netconnect	405	01	rcomnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	LineageOS	NetConnect	405	01	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	405	01	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	405	01	rcommms	mms	IPV4V6	IPV4V6				http://mmsc.rcom.co.in/mms/	10.239.221.5	8080			1543							
IN	LineageOS	Reliance MMS	405	01	rcommms	mms						http://10.239.221.47/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	RelianceMbWorld	405	01	rcomwap	default,ia,supl	IPV4V6	IPV4V6							10.239.221.5	8080	1543							
IN	AOSP	TATA DOCOMO DIVE-IN	405	025	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	025	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	025	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	026	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	026	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	026	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	027	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	027	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	027	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	028	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	028	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	028	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	029	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	029	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	029	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	Netconnect	405	03	rcomnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	LineageOS	NetConnect	405	03	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	405	03	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	405	03	rcommms	mms	IPV4V6	IPV4V6				http://mmsc.rcom.co.in/mms/	10.239.221.5	8080			1543							
IN	LineageOS	Reliance MMS	405	03	rcommms	mms						http://mms.rcom.co.in/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	RelianceMbWorld	405	03	rcomwap	default,ia,supl	IPV4V6	IPV4V6							10.239.221.5	8080	1543							
IN	AOSP	TATA DOCOMO DIVE-IN	405	030	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	030	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	030	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	031	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	031	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	031	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	032	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	032	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	032	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	033	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	033	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	033	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	034	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	034	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	034	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	035	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	035	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	035	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	036	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	036	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	036	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	037	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	037	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	037	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	038	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	038	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	038	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	039	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	039	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	039	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	Netconnect	405	04	rcomnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	LineageOS	NetConnect	405	04	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	405	04	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	405	04	rcommms	mms	IPV4V6	IPV4V6				http://mmsc.rcom.co.in/mms/	10.239.221.5	8080			1543							
IN	AOSP	RelianceMbWorld	405	04	rcomwap	default,ia,supl	IPV4V6	IPV4V6							10.239.221.5	8080	1543							
IN	LineageOS	Smart MMS	405	04	rcommms	mms						http://10.239.221.47/mms/	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	TATA DOCOMO DIVE-IN	405	040	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	040	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	040	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	041	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	041	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	041	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	042	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	042	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	042	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	043	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	043	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	043	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	044	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	044	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	044	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	045	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	045	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	045	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	046	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	046	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	046	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	TATA DOCOMO DIVE-IN	405	047	TATA.DOCOMO.DIVE.IN	default,ia,supl	IPV4V6	IPV4V6							10.124.94.7	8080	1982							
IN	AOSP	TATA DOCOMO INTERNET	405	047	TATA.DOCOMO.INTERNET	default,ia,supl	IPV4V6	IPV4V6									1982							
IN	AOSP	TATA DOCOMO MMS	405	047	TATA.DOCOMO.MMS	mms	IPV4V6	IPV4V6				http://mmsc/	10.124.26.94	8799			1982							
IN	AOSP	Netconnect	405	05	rcomnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	LineageOS	NetConnect	405	05	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	405	05	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	405	05	rcommms	mms	IPV4V6	IPV4V6				http://mmsc.rcom.co.in/mms/	10.239.221.5	8080			1543							
IN	LineageOS	Reliance MMS	405	05	rcommms	mms						http://mms.rcom.co.in/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	RelianceMbWorld	405	05	rcomwap	default,ia,supl	IPV4V6	IPV4V6							10.239.221.5	8080	1543							
IN	AOSP	Netconnect	405	06	rcomnet	default,ia,supl	IPV4V6	IPV4V6									1543							
IN	LineageOS	NetConnect	405	06	rcomnet	default,supl																		
IN	LineageOS	Reliance GPRS	405	06	rcomwap	default,supl									10.239.221.5	8080								
IN	AOSP	Reliance MMS	405	06	rcommms	mms	IPV4V6	IPV4V6				http://mmsc.rcom.co.in/mms/	10.239.221.5	8080			1543							
IN	LineageOS	Reliance MMS	405	06	rcommms	mms						http://mms.rcom.co.in/mms	10.239.221.5	8080	10.239.221.5	8080								
IN	AOSP	RelianceMbWorld	405	06	rcomwap	default,ia,supl	IPV4V6	IPV4V6							10.239.221.5	8080	1543							
